ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
7118,1957,Graduation,Married,73803,0,1,8/1/2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,3,11,1
2980,1952,Master,Single,8820,1,1,3/22/2013,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,3,11,0
1839,1974,Graduation,Single,43322,0,0,4/21/2014,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,3,11,0
10722,1973,Graduation,Together,55593,0,1,8/21/2013,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,3,11,0
2632,1954,Graduation,Married,50501,1,1,6/18/2013,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,3,11,1
9014,1975,Graduation,Married,37085,1,1,6/26/2014,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,3,11,0
7620,1990,Basic,Single,16185,1,0,8/5/2013,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,3,11,0
10968,1969,Graduation,Single,57731,0,1,11/23/2012,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,3,11,0
11133,1973,PhD,YOLO,48432,0,1,10/18/2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1
2736,1978,Graduation,Married,73807,0,1,1/2/2013,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,3,11,0
1876,1990,Graduation,Married,18929,0,0,2/16/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0
5959,1968,Graduation,Single,35893,1,1,10/15/2012,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,3,11,0
1092,1980,Graduation,Married,61014,0,1,8/11/2012,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0
4333,1954,Graduation,Together,32144,1,1,3/23/2014,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,3,11,0
3850,1963,Basic,Together,14918,0,1,12/7/2012,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,3,11,0
6168,1963,Graduation,Divorced,45146,1,1,7/15/2013,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,3,11,0
607,1955,2n Cycle,Divorced,41769,0,1,2/13/2013,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,3,11,0
10469,1981,Graduation,Together,88325,0,0,2/5/2014,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,3,11,0
6983,1950,Master,Divorced,38054,1,1,5/1/2014,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3661,1995,2n Cycle,Single,80617,0,0,10/12/2012,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,3,11,0
9303,1976,Graduation,Married,5305,0,1,7/30/2013,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,3,11,0
692,1954,Graduation,Together,36807,1,1,12/20/2012,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,3,11,0
736,1983,Graduation,Together,28427,1,0,3/21/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0
9589,1948,PhD,Widow,82032,0,0,4/5/2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0
4838,1978,Graduation,Together,22775,1,0,6/19/2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9246,1985,Master,Together,40101,1,0,10/14/2012,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,3,11,0
6261,1979,Graduation,Married,58025,0,1,11/26/2013,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,3,11,0
7366,1982,Master,Single,75777,0,0,7/4/2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1
10659,1979,2n Cycle,Together,7500,1,0,5/7/2013,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,3,11,0
1448,1963,Master,Married,33562,1,2,6/25/2014,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,3,11,0
4286,1970,PhD,Single,57642,0,1,1/9/2014,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,3,11,0
4749,1968,Graduation,Together,58554,1,1,9/26/2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0
4478,1979,Graduation,Married,63777,1,1,3/24/2013,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,3,11,0
4201,1962,Graduation,Single,57967,0,1,3/3/2013,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,3,11,0
8720,1978,2n Cycle,Together,,0,0,8/12/2012,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,3,11,0
10084,1972,Graduation,Married,24434,2,0,5/18/2014,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,3,11,0
7004,1984,Graduation,Single,11012,1,0,3/16/2013,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,3,11,0
9817,1970,Master,Single,44802,0,0,8/21/2012,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,3,11,0
8080,1986,Graduation,Single,26816,0,0,8/17/2012,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0
9432,1977,Graduation,Together,666666,1,0,6/2/2013,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,3,11,0
8372,1974,Graduation,Married,34421,1,0,7/1/2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0
10870,1967,Graduation,Married,61223,0,1,6/13/2013,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,3,11,0
4001,1946,PhD,Together,64014,2,1,6/10/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0
7270,1981,Graduation,Divorced,56981,0,0,1/25/2014,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,3,11,0
8235,1956,Master,Together,69245,0,1,1/24/2014,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,3,11,0
9405,1954,PhD,Married,52869,1,1,10/15/2012,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,3,11,1
